unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;279;279
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;248;248
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;558;558
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;916;916
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186;186
HRJP;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403;403
HRJP;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;186;186
HRJP;2023;7;UTI -  PEDIATRICO;248;248
HRJP;2023;7;UTI - ADULTO;620;620
HRJP;2023;7;UTI - NEONATAL;443;443
HRJP;2023;8;ALOJAMENTO CONJUNTO;558;558
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;298;298
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;248;248
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;230;230
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;248;248
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;574;574
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930;930
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;176;176
HRJP;2023;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403;403
HRJP;2023;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;180;180
HRJP;2023;8;UTI -  PEDIATRICO;248;248
HRJP;2023;8;UTI - ADULTO;598;598
HRJP;2023;8;UTI - NEONATAL;517;517
HRJP;2023;9;ALOJAMENTO CONJUNTO;540;540
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;292;292
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;240;240
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;223;223
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;240;240
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;582;582
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;887;887
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;56;56
HRJP;2023;9;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;162;162
HRJP;2023;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;385;385
HRJP;2023;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;156;156
HRJP;2023;9;UTI -  PEDIATRICO;240;240
HRJP;2023;9;UTI - ADULTO;540;540
HRJP;2023;9;UTI - NEONATAL;540;540
HRJP;2023;10;ALOJAMENTO CONJUNTO;558;558
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;226;226
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;164;164
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;275;275
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;332;332
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;580;580
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;920;920
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;32;32
HRJP;2023;10;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;172;172
HRJP;2023;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;348;348
HRJP;2023;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;168;168
HRJP;2023;10;UTI -  PEDIATRICO;248;248
HRJP;2023;10;UTI - ADULTO;558;558
HRJP;2023;10;UTI - NEONATAL;558;558
HRJP;2023;11;ALOJAMENTO CONJUNTO;540;540
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;177;177
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;120;120
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;314;314
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;358;358
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;575;575
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;841;841
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;46;46
HRJP;2023;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;164;164
HRJP;2023;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;353;353
HRJP;2023;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;148;148
HRJP;2023;11;UTI -  PEDIATRICO;243;243
HRJP;2023;11;UTI - ADULTO;540;540
HRJP;2023;11;UTI - NEONATAL;508;508
HRJP;2023;12;ALOJAMENTO CONJUNTO;558;558
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;161;161
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;327;327
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;365;365
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;565;565
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;892;892
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2023;12;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186;186
HRJP;2023;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;394;394
HRJP;2023;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;66;66
HRJP;2023;12;UTI -  PEDIATRICO;233;233
HRJP;2023;12;UTI - ADULTO;558;558
HRJP;2023;12;UTI - NEONATAL;558;558
HRJP;2024;1;ALOJAMENTO CONJUNTO;558;558
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;159;159
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;312;312
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;314;314
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;593;593
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;933;933
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;1;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186;186
HRJP;2024;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403;403
HRJP;2024;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;117;117
HRJP;2024;1;UTI -  PEDIATRICO;206;206
HRJP;2024;1;UTI - ADULTO;558;558
HRJP;2024;1;UTI - NEONATAL;559;559
HRJP;2024;2;ALOJAMENTO CONJUNTO;522;522
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;174;174
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;116;116
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;319;319
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;319;319
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;552;552
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;870;870
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;58;58
HRJP;2024;2;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;145;145
HRJP;2024;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;376;376
HRJP;2024;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;174;174
HRJP;2024;2;UTI -  PEDIATRICO;238;238
HRJP;2024;2;UTI - ADULTO;518;518
HRJP;2024;2;UTI - NEONATAL;522;522
HRJP;2024;3;ALOJAMENTO CONJUNTO;558;558
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;185;185
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;369;369
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;342;342
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;582;582
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930;930
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;3;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;163;163
HRJP;2024;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;352;352
HRJP;2024;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;186;186
HRJP;2024;3;UTI -  PEDIATRICO;310;310
HRJP;2024;3;UTI - ADULTO;558;558
HRJP;2024;3;UTI - NEONATAL;558;558
HRJP;2024;4;ALOJAMENTO CONJUNTO;540;540
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;158;158
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;114;114
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;368;368
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;360;360
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;573;573
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;905;905
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60;60
HRJP;2024;4;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;156;156
HRJP;2024;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;374;374
HRJP;2024;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;167;167
HRJP;2024;4;UTI -  PEDIATRICO;299;299
HRJP;2024;4;UTI - ADULTO;540;540
HRJP;2024;4;UTI - NEONATAL;458;458
HRJP;2024;5;ALOJAMENTO CONJUNTO;558;558
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;160;160
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;89;89
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;156;156
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;530;530
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;363;363
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;498;498
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;931;931
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;5;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;170;170
HRJP;2024;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;240;240
HRJP;2024;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;106;106
HRJP;2024;5;UTI -  PEDIATRICO;309;309
HRJP;2024;5;UTI - ADULTO;552;552
HRJP;2024;5;UTI - NEONATAL;475;475
HRJP;2024;6;ALOJAMENTO CONJUNTO;540;540
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;169;169
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;116;116
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;180;180
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;533;533
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;315;315
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;465;465
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;901;901
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60;60
HRJP;2024;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;171;171
HRJP;2024;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;198;198
HRJP;2024;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;84;84
HRJP;2024;6;UTI -  PEDIATRICO;298;298
HRJP;2024;6;UTI - ADULTO;540;540
HRJP;2024;6;UTI - NEONATAL;536;536
HRJP;2024;7;ALOJAMENTO CONJUNTO;557;557
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;186;186
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;186;186
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;525;525
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;347;347
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;495;495
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930;930
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;177;177
HRJP;2024;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;215;215
HRJP;2024;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;73;73
HRJP;2024;7;UTI -  PEDIATRICO;309;309
HRJP;2024;7;UTI - ADULTO;557;557
HRJP;2024;7;UTI - NEONATAL;558;558
HRJP;2024;8;ALOJAMENTO CONJUNTO;558;558
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;176;176
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;186;186
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;548;548
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;372;372
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;517;517
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930;930
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;145;145
HRJP;2024;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;206;206
HRJP;2024;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;82;82
HRJP;2024;8;UTI -  PEDIATRICO;309;309
HRJP;2024;8;UTI - ADULTO;620;620
HRJP;2024;8;UTI - NEONATAL;558;558
HRJP;2024;9;ALOJAMENTO CONJUNTO;540;540
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;180;180
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;120;120
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;180;180
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;510;510
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;360;360
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;504;504
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;912;912
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60;60
HRJP;2024;9;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;132;132
HRJP;2024;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;207;207
HRJP;2024;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;84;84
HRJP;2024;9;UTI -  PEDIATRICO;300;300
HRJP;2024;9;UTI - ADULTO;597;597
HRJP;2024;9;UTI - NEONATAL;540;540
HRJP;2024;10;ALOJAMENTO CONJUNTO;528;528
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;185;185
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124;124
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;182;182
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;531;531
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;366;366
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;519;519
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;931;931
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62;62
HRJP;2024;10;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;143;143
HRJP;2024;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;210;210
HRJP;2024;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;82;82
HRJP;2024;10;UTI -  PEDIATRICO;310;310
HRJP;2024;10;UTI - ADULTO;616;616
HRJP;2024;10;UTI - NEONATAL;558;558
HRJP;2024;11;ALOJAMENTO CONJUNTO;75;75
HRJP;2024;11;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;399;364
HRJP;2024;11;BLOCO OBSTÉTRICO;136;136
HRJP;2024;11;PRÉ-PARTO;6;6
HRJP;2024;11;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;208;208
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;30;30
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;155;155
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;20;20
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;104;104
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;30;30
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;156;156
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;90;90
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;440;415
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;60;60
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;314;314
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;83;83
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;234;234
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;150;150
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;780;780
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;159;159
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;67;67
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;10;10
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;52;52
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;22;22
HRJP;2024;11;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;104;104
HRJP;2024;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;30;30
HRJP;2024;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;15;15
HRJP;2024;11;UTI -  PEDIATRICO;50;50
HRJP;2024;11;UTI - ADULTO;619;619
HRJP;2024;11;UTI - NEONATAL;90;90
HRJP;2024;11;UTI - NEONATAL I;260;260
HRJP;2024;11;UTI - NEONATAL II;8;8
HRJP;2024;11;UTI - PEDIÁTRICO;260;260
HRJP;2024;12;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;454;445
HRJP;2024;12;BLOCO OBSTÉTRICO;186;186
HRJP;2024;12;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;248;248
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;186;186
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;124;124
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;186;186
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;510;505
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;373;373
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;279;279
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;921;921
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;194;194
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;75;75
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;62;62
HRJP;2024;12;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;136;124
HRJP;2024;12;UTI - ADULTO;616;616
HRJP;2024;12;UTI - NEONATAL I;310;310
HRJP;2024;12;UTI - PEDIÁTRICO;310;310
HRJP;2025;1;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;512;511
HRJP;2025;1;BLOCO OBSTÉTRICO;186;186
HRJP;2025;1;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;219;219
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;186;186
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;124;124
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;156;156
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;509;509
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;375;375
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;159;159
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;899;899
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;195;195
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;84;84
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;62;62
HRJP;2025;1;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;139;124
HRJP;2025;1;UTI - ADULTO;349;349
HRJP;2025;1;UTI - NEONATAL I;310;310
HRJP;2025;1;UTI - PEDIÁTRICO;310;310
HRJP;2025;2;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;447;428
HRJP;2025;2;BLOCO OBSTÉTRICO;120;120
HRJP;2025;2;CASA DA GESTANTE BEBÊ E PUÉRPERA;30;30
HRJP;2025;2;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;156;156
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;168;168
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;112;112
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;168;168
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;459;433
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;343;343
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;252;252
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;667;667
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;164;164
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;74;74
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;56;56
HRJP;2025;2;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;127;112
HRJP;2025;2;UTI - ADULTO;279;279
HRJP;2025;2;UTI - NEONATAL I;280;280
HRJP;2025;2;UTI - PEDIÁTRICO;280;280
HRJP;2025;3;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;555;513
HRJP;2025;3;CASA DA GESTANTE BEBÊ E PUÉRPERA;310;310
HRJP;2025;3;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;222;222
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;186;186
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;124;124
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;177;177
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;537;497
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;391;391
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;275;275
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;626;626
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;183;183
HRJP;2025;3;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;90;90
